mir,diseases,num_diseases,num_papers,conservation,num_in_name,avg_expres,max_expres,num_tissues,miRbase_year,percent_cancer,num_targets,miranda_targets,targetscan_targets,mirdb_targets,num_diseases_thresh_2,paper_resids,no_paper_lr_pred,full_lr_pred,years_resids
hsa-mir-548al,,0,1,121,548,4.18186868686869,13612.2,16,2010,0.0,31,0,538,8,0,6.854163500823402,2.0810220465598688,2.281326127017027,13.120955273022853
hsa-mir-4490,Stomach Neoplasms|Neoplasm Invasiveness|Diabetic Nephropathies|Neoplasm Metastasis,4,3,0,4490,0.0014814814814814,0.2,1,2010,0.25,90,0,1108,82,0,3.045494696374651,1.0853086430034506,1.0394962801322793,9.120955273022853
hsa-mir-4491,"Lung Neoplasms|Carcinoma, Non-Small-Cell Lung",2,7,0,4491,0.44962962962963,47.5,5,2010,1.0,223,0,1289,73,0,5.428157087477149,3.546264697971235,3.6718668246353885,11.120955273022853
hsa-mir-4492,Urinary Bladder Neoplasms,1,5,0,4492,7.85333333333333,185.7,14,2010,1.0,162,0,1712,384,0,6.2368258919259,2.6877790118686087,3.052982427487186,12.120955273022853
hsa-mir-4493,Brain Neoplasms|Glioma,2,2,0,4493,0.0103703703703704,0.8,2,2010,0.5,99,0,1449,86,0,4.949829098599026,1.921267702494277,1.9503598850768324,11.120955273022853
hsa-mir-4496,"Liver Neoplasms|Central Nervous System Neoplasms|Glioma|Glioblastoma|Prostatic Neoplasms|Neoplasm Invasiveness|Intestinal Neoplasms|Brain Neoplasms|Carcinoma, Hepatocellular|Carcinogenesis",10,6,0,4496,0.0177777777777778,1.1,5,2010,0.7,255,0,356,244,2,-2.6675085102984752,5.8697091852763155,5.646029266402637,3.1209552730228527
hsa-mir-4497,"Squamous Cell Carcinoma of Head and Neck|Laryngeal Neoplasms|Lung Neoplasms|Carcinoma, Non-Small-Cell Lung|Head and Neck Neoplasms",5,12,0,4497,0.0155555555555556,0.8,5,2010,1.0,48,0,861,8,1,2.9064850763552714,5.21286462061637,5.221634819414087,8.120955273022853
hsa-mir-4498,Osteoarthritis,1,2,0,4498,0.544444444444444,47.5,7,2010,0.0,162,0,3682,213,0,5.949829098599026,0.8410179134956873,1.0883277750682403,12.120955273022853
hsa-mir-4419b,,0,1,0,4419,0.0033333333333333,0.2,2,2010,0.0,655,0,423,0,0,6.854163500823402,1.2692719033701831,0.943722787076971,13.120955273022853
hsa-mir-4499,,0,3,0,4499,0.0066666666666666,0.5,2,2010,0.0,123,0,898,98,0,7.045494696374651,0.2741522989258964,0.17306965487983292,13.120955273022853
hsa-mir-4500,"Liver Neoplasms|Colorectal Neoplasms|Glioma|Neoplasm Metastasis|Thyroid Neoplasms|Neoplasm Invasiveness|Brain Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Thyroid Cancer, Papillary|Carcinoma, Non-Small-Cell Lung|Ovarian Neoplasms",12,12,0,4500,0.0266666666666667,0.6,3,2010,0.75,523,0,1954,569,5,-4.093514923644729,11.992677738092064,11.642889099681803,1.1209552730228527
hsa-mir-4501,,0,1,0,4501,0.0785185185185185,3.3,2,2010,0.0,87,0,884,55,0,6.854163500823402,0.313506112527967,0.18673549441191686,13.120955273022853
hsa-mir-4504,Colorectal Neoplasms|Neuroblastoma,2,3,2,4504,1.23555555555556,95.1,9,2010,1.0,106,0,1020,170,0,5.045494696374651,2.9761411281771064,3.14449685164484,11.120955273022853
hsa-mir-4505,Vascular System Injuries,1,7,0,4505,0.0533333333333333,3.1,3,2010,0.0,223,0,4004,248,0,6.428157087477149,1.0154636939765254,1.2993740711457507,12.120955273022853
hsa-mir-4506,,0,2,0,4506,0.0377777777777778,0.8,5,2010,0.0,81,0,1085,42,0,6.949829098599026,0.3477481081377077,0.2706322390348953,13.120955273022853
hsa-mir-2392,"Liver Neoplasms|Stomach Neoplasms|Keloid|Tongue Neoplasms|Neoplasm Metastasis|Neoplasm Invasiveness|Carcinoma, Hepatocellular|Carcinoma, Squamous Cell",8,13,2,2392,2.88962962962963,174.0,8,2010,0.625,183,0,1283,64,0,0.0021506741308954247,3.2094928017336697,3.4438572451218175,5.120955273022853
hsa-mir-4507,,0,4,0,4507,125.95037037037,9074.8,11,2010,0.0,98,0,1315,33,0,7.141160294150275,0.44582480258144613,0.4273236639925275,13.120955273022853
hsa-mir-4508,Neoplasm Invasiveness|Breast Neoplasms,2,6,0,4508,38.2592592592593,1234.1,13,2010,0.5,58,0,731,5,0,5.332491489701525,1.6604648002792788,1.716919714893997,11.120955273022853
hsa-mir-4510,"Liver Neoplasms|Gastrointestinal Stromal Tumors|Stomach Neoplasms|Carcinoma, Hepatocellular",4,5,3,4510,20.2133333333333,443.2,14,2010,1.0,484,0,2686,205,2,3.2368258919259,7.814255170057239,7.871956873997022,9.120955273022853
hsa-mir-4511,,0,1,0,4511,2.28518518518519,87.0,12,2010,0.0,401,0,266,151,0,6.854163500823402,0.24696917337039648,0.10660462422436126,13.120955273022853
hsa-mir-4512,"Lupus Erythematosus, Systemic",1,2,0,4512,101.434814814815,13612.2,13,2010,0.0,67,0,1307,13,0,5.949829098599026,0.4376228705390763,0.4090715909213566,12.120955273022853
hsa-mir-4513,"Stomach Neoplasms|Mouth Neoplasms|Neoplasm Invasiveness|Breast Neoplasms|Carcinoma, Squamous Cell",5,11,0,4513,0.0548148148148148,1.9,3,2010,0.8,151,0,935,46,0,2.8108194785796474,2.8119326956828106,2.8896095085726445,8.120955273022853
hsa-mir-4514,,0,2,0,4514,0.0,0.0,0,2010,0.0,258,0,1653,203,0,6.949829098599026,0.5005065023709059,0.458431737441993,13.120955273022853
hsa-mir-4516,"Liver Neoplasms|Brain Neoplasms|Glioblastoma|Psoriasis|Hirschsprung Disease|Neoplasm Invasiveness|Triple Negative Breast Neoplasms|Pancreatic Neoplasms|Carcinoma, Hepatocellular|Neoplasms, Experimental|Carcinogenesis",11,34,0,4516,31.6540740740741,1242.7,13,2010,0.636363636363636,309,0,528,287,0,-0.988871772580989,1.732263893443015,2.0633631504890224,2.1209552730228527
hsa-mir-4517,,0,2,0,4517,0.678518518518519,47.5,7,2010,0.0,369,0,447,202,0,6.949829098599026,0.20298962005966975,0.07343082052978879,13.120955273022853
hsa-mir-4518,,0,1,0,4518,0.457777777777778,47.5,4,2010,0.0,160,0,679,90,0,6.854163500823402,0.24784754420567312,0.11333528112446166,13.120955273022853
hsa-mir-4519,,0,3,0,4519,0.0548148148148148,2.6,4,2010,0.0,144,0,1171,82,0,7.045494696374651,0.39162032916500245,0.3226922608783016,13.120955273022853
hsa-mir-4521,"Liver Neoplasms|Stomach Neoplasms|Neoplasm Metastasis|Medulloblastoma|Neoplasm Invasiveness|Brain Neoplasms|Carcinoma, Hepatocellular",7,18,0,4521,29.78,522.8,12,2010,0.714285714285714,188,0,401,61,1,1.4804786630090199,4.210439062698479,4.218438315098259,6.120955273022853
hsa-mir-1269b,"Stomach Neoplasms|Liver Neoplasms|Neoplasm Invasiveness|Carcinoma, Hepatocellular|Carcinogenesis",5,7,0,1269,10.9474074074074,1088.1,12,2010,0.6,127,0,1254,36,2,2.4281570874771488,7.365775073009852,7.367598201080607,8.120955273022853
hsa-mir-4523,,0,2,2,4523,1.27851851851852,95.1,9,2010,0.0,77,0,371,2,0,6.949829098599026,0.15443223885716906,0.026268309701537467,13.120955273022853
hsa-mir-4524a,,0,1,4,4524,0.936111111111111,174.0,12,2010,0.0,949,0,3056,473,0,6.854163500823402,1.2366176120422547,1.3741976828171498,13.120955273022853
hsa-mir-4525,,0,2,0,4525,0.448888888888889,46.2,6,2010,0.0,382,0,1122,43,0,6.949829098599026,0.8272912244539653,0.6904905172863369,13.120955273022853
hsa-mir-4529,Stomach Neoplasms|Neoplasm Invasiveness,2,2,3,4529,0.557037037037037,92.3,7,2010,0.5,139,0,2145,78,0,4.949829098599026,2.1366395075370237,2.266108204788069,11.120955273022853
hsa-mir-4530,Brain Neoplasms|Glioma,2,12,0,4530,0.0022222222222222,0.1,2,2010,0.5,186,0,1482,136,0,5.906485076355271,1.9385435319046451,2.0474081859139903,11.120955273022853
hsa-mir-4531,,0,2,0,4531,0.0,0.0,0,2010,0.0,202,0,1461,299,0,6.949829098599026,0.11144303552734305,0.10056587643680537,13.120955273022853
hsa-mir-4532,"Leukemia, Myeloid, Acute",1,14,0,4532,1546.31185185185,194255.2,15,2010,1.0,178,0,1472,0,0,7.09781627190652,5.0005631541277,4.784687296537152,12.120955273022853
hsa-mir-4534,Prostatic Neoplasms,1,8,0,4534,0.0,0.0,0,2010,1.0,298,0,725,150,0,6.523822685252774,3.3705765757517154,3.4159470174231763,12.120955273022853
hsa-mir-378i,"Pancreatic Neoplasms|Carcinoma, Pancreatic Ductal",2,11,0,378,338.243950617284,112434.1,15,2010,1.0,258,0,1081,38,0,5.810819478579647,5.972822952683309,6.084833925791628,11.120955273022853
hsa-mir-4535,Melanoma,1,4,0,4535,0.0,0.0,0,2010,0.0,56,0,500,25,0,6.141160294150275,0.23396571150278866,0.06961234778246064,12.120955273022853
hsa-mir-1587,"Glioma|Cell Transformation, Neoplastic|Glioblastoma|Breast Neoplasms|Brain Neoplasms",5,10,0,1587,0.0977777777777778,6.5,5,2010,0.6,71,0,1973,55,0,2.7151538808040225,3.5566359172870805,3.862740407492716,8.120955273022853
hsa-mir-548an,"Pancreatic Neoplasms|Cell Transformation, Neoplastic",2,2,121,548,4.18186868686869,13612.2,16,2010,0.5,465,0,1167,467,0,4.949829098599026,3.3670985142165852,3.7977514434221185,11.120955273022853
hsa-mir-4537,,0,1,0,4537,0.0014814814814814,0.2,1,2010,0.0,479,0,1282,2,0,6.854163500823402,1.2074576790863303,0.9964810333977749,13.120955273022853
hsa-mir-4538,,0,1,0,4538,0.0,0.0,0,2010,0.0,91,0,487,21,0,6.854163500823402,0.2957644853294402,0.09640651213421678,13.120955273022853
hsa-mir-4539,,0,1,0,4539,0.0007407407407407,0.1,1,2010,0.0,113,0,390,70,0,6.854163500823402,0.1679357224305083,-0.018525697911163565,13.120955273022853
hsa-mir-3960,Small Cell Lung Carcinoma|Colorectal Neoplasms,2,13,2,3960,2666.38222222222,89523.7,14,2011,1.0,103,0,650,3,0,6.002150674130895,4.2099816311523055,4.153685439799602,11.124899203675447
hsa-mir-3976,,0,4,0,3976,0.0007407407407407,0.1,1,2010,0.0,141,0,1042,98,0,7.141160294150275,0.5787985602340181,0.5096944466391935,13.120955273022853
hsa-mir-3978,Stomach Neoplasms|Neoplasm Invasiveness|Peritoneal Neoplasms,3,2,0,3978,0.0,0.0,0,2010,0.666666666666667,175,0,311,238,0,3.949829098599026,2.0678849442883926,2.057713268584037,10.120955273022853
hsa-mir-4632,,0,4,0,4632,0.22,17.0,7,2011,0.0,243,0,2028,104,0,7.141160294150275,0.6725224516574303,0.702828930690468,13.124899203675447
hsa-mir-4634,,0,7,0,4634,0.0325925925925926,3.9,3,2011,0.0,52,0,641,0,0,7.428157087477149,0.2442482510221527,0.13007260485268762,13.124899203675447
hsa-mir-4636,,0,1,0,4636,2.3962962962963,142.6,9,2011,0.0,11,0,471,3,0,6.854163500823402,0.023671205594712974,-0.09320076067262262,13.124899203675447
hsa-mir-4638,"Breast Neoplasms|Prostatic Neoplasms, Castration-Resistant",2,7,0,4638,0.838888888888889,95.1,12,2011,1.0,336,0,2742,56,1,5.428157087477149,5.982900351680524,6.1437868474948925,11.124899203675447
hsa-mir-4639,,0,3,0,4639,1.03444444444444,138.5,11,2011,0.0,315,0,1555,147,0,7.045494696374651,0.476766018522009,0.4854063508307523,13.124899203675447
hsa-mir-4640,,0,1,0,4640,0.740740740740741,47.5,8,2011,0.0,223,0,4137,119,0,6.854163500823402,1.2343616653533314,1.4700566218242936,13.124899203675447
hsa-mir-4641,"Liver Neoplasms|Carcinoma, Hepatocellular|Neoplasm Metastasis|Neoplasm Invasiveness",4,1,0,4641,0.136296296296296,4.4,5,2011,0.5,66,0,1246,54,0,2.854163500823402,1.774750384611473,1.7901154087251447,9.124899203675447
hsa-mir-4643,,0,1,0,4643,0.0022222222222222,0.3,1,2011,0.0,297,0,363,189,0,6.854163500823402,0.13314815346405184,-0.05729336969721017,13.124899203675447
hsa-mir-4644,Colorectal Neoplasms,1,9,0,4644,0.383703703703704,46.2,5,2011,1.0,434,0,2021,293,0,6.619488283028398,3.526200428668935,3.7705824353053936,12.124899203675447
hsa-mir-4647,,0,1,0,4647,0.66,46.2,9,2011,0.0,190,0,334,92,0,6.854163500823402,0.05551833790998799,-0.08263105794984305,13.124899203675447
hsa-mir-4648,,0,2,0,4648,0.12962962962963,5.5,6,2011,0.0,106,0,1268,40,0,6.949829098599026,0.37684339150285284,0.31363956005812754,13.124899203675447
hsa-mir-4649,Nasopharyngeal Carcinoma|Carcinoma|Nasopharyngeal Neoplasms,3,6,0,4649,0.298888888888889,56.5,8,2011,1.0,866,0,2436,163,2,4.332491489701525,8.49007475379523,8.365058451358598,10.124899203675447
hsa-mir-4651,"Liver Neoplasms|Lung Neoplasms|Carcinoma|Nasopharyngeal Neoplasms|Carcinoma, Hepatocellular|Carcinogenesis|Carcinoma, Non-Small-Cell Lung",7,9,0,4651,0.0748148148148148,1.7,5,2011,0.857142857142857,322,0,4402,196,0,0.6194882830283976,3.8816067864754875,4.3282220365841395,6.124899203675447
hsa-mir-4652,"Nasopharyngeal Carcinoma|Neoplasm Metastasis|Neoplasm Invasiveness|Carcinoma, Non-Small-Cell Lung|Lung Neoplasms|Carcinoma, Squamous Cell",6,6,0,4652,0.207777777777778,47.5,4,2011,0.666666666666667,239,0,2142,309,0,1.3324914897015248,2.227197460612727,2.4490004280618507,7.124899203675447
hsa-mir-4653,"Neoplasm Recurrence, Local|Breast Neoplasms|Neoplasm Metastasis",3,3,0,4653,0.0188888888888889,1.6,5,2011,0.333333333333333,241,0,1859,186,0,4.045494696374651,1.4326967338635048,1.5076697590300991,10.124899203675447
hsa-mir-4654,,0,2,2,4654,2.0162962962963,138.5,9,2011,0.0,114,0,1367,53,0,6.949829098599026,0.34650848154723346,0.32319376597310473,13.124899203675447
hsa-mir-4656,,0,2,0,4656,0.0362962962962963,3.0,4,2011,0.0,89,0,2175,91,0,6.949829098599026,0.5335446844183803,0.5674982917559602,13.124899203675447
hsa-mir-4658,,0,2,0,4658,0.368148148148148,47.5,4,2011,0.0,90,0,451,45,0,6.949829098599026,0.11452094287250597,-0.04200757863569416,13.124899203675447
hsa-mir-4660,,0,2,3,4660,1.72444444444444,92.3,10,2011,0.0,114,0,1453,116,0,6.949829098599026,0.20574223788217527,0.22509629238031756,13.124899203675447
hsa-mir-4661,,0,2,0,4661,1.02592592592593,95.1,10,2011,0.0,156,0,1843,50,0,6.949829098599026,0.5444871775608772,0.5640732664758272,13.124899203675447
hsa-mir-4663,,0,1,0,4663,0.0022222222222222,0.1,1,2011,0.0,105,0,1322,62,0,6.854163500823402,0.4110451245378826,0.31090804940973227,13.124899203675447
hsa-mir-4667,,0,3,5,4667,0.772962962962963,47.5,12,2011,0.0,444,0,4496,290,0,7.045494696374651,1.2364276583359337,1.576114165642014,13.124899203675447
hsa-mir-4668,,0,10,0,4668,0.318518518518519,57.7,11,2011,0.0,771,0,1641,760,0,7.7151538808040225,-0.2369888923633953,-0.032272942729127604,13.124899203675447
hsa-mir-4669,,0,3,0,4669,0.406666666666667,47.5,7,2011,0.0,55,0,742,11,0,7.045494696374651,0.17701947014450675,0.07746360363075938,13.124899203675447
hsa-mir-4670,,0,1,0,4670,0.246296296296296,47.5,11,2011,0.0,167,0,1077,151,0,6.854163500823402,0.06374334468868771,0.04447003023849308,13.124899203675447
hsa-mir-4672,,0,2,2,4672,1.41555555555556,139.1,7,2011,0.0,220,0,1016,362,0,6.949829098599026,-0.30763642407736475,-0.2872625895774576,13.124899203675447
hsa-mir-4673,,0,2,0,4673,1.10814814814815,95.1,7,2011,0.0,218,0,1390,129,0,6.949829098599026,0.3586091714274206,0.3232904097685988,13.124899203675447
hsa-mir-4674,,0,6,0,4674,0.0281481481481482,0.6,3,2011,0.0,65,0,1334,28,0,7.332491489701525,0.39510420724146444,0.34836840655250195,13.124899203675447
hsa-mir-4675,,0,1,0,4675,0.0007407407407407,0.1,1,2011,0.0,156,0,721,39,0,6.854163500823402,0.3600470422438216,0.17830527088633696,13.124899203675447
hsa-mir-4677,Stomach Neoplasms|Lung Neoplasms|Adenocarcinoma of Lung|Lymphatic Metastasis,4,5,2,4677,6.32851851851852,237.7,14,2011,0.75,258,0,1724,346,0,3.2368258919259,2.1286173219849145,2.4100491005789997,9.124899203675447
hsa-mir-4680,Cleft Palate,1,1,2,4680,0.786666666666667,95.1,8,2011,0.0,268,0,1341,273,0,5.854163500823402,0.06610165336670938,0.07287006728706842,12.124899203675447
hsa-mir-4683,,0,4,0,4683,1.93333333333333,184.7,7,2011,0.0,152,0,740,62,0,7.141160294150275,0.20804352560823977,0.11231686109464822,13.124899203675447
hsa-mir-4685,,0,1,0,4685,2.30074074074074,167.2,12,2011,0.0,818,0,3218,210,0,6.854163500823402,1.6279454427033127,1.6986295403189116,13.124899203675447
hsa-mir-4687,,0,1,0,4687,47.09,11995.6,14,2011,0.0,162,0,2164,103,0,6.854163500823402,0.5390719807912541,0.6069556237796915,13.124899203675447
hsa-mir-1343,"Liver Neoplasms|Adenocarcinoma of Lung|Neoplasm Metastasis|Lymphatic Metastasis|Carcinoma, Non-Small-Cell Lung|Neoplasm Invasiveness|Pancreatic Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms",11,20,8,1343,3.72407407407407,278.3,13,2011,0.727272727272727,3605,0,3768,260,1,-2.328190141439732,11.72352134635319,11.50703412780048,2.1248992036754473
hsa-mir-4688,,0,2,0,4688,2.06,142.6,9,2011,0.0,164,0,2281,37,0,6.949829098599026,0.728760592468223,0.7751804963382751,13.124899203675447
hsa-mir-4689,,0,1,0,4689,78.4488888888889,10532.2,8,2011,0.0,169,0,1501,68,0,6.854163500823402,0.5156121069160523,0.45322073839653415,13.124899203675447
hsa-mir-4695,Sjogren's Syndrome|Neoplasm Invasiveness|Osteosarcoma|Bone Neoplasms,4,4,0,4695,0.0722222222222222,8.7,5,2011,0.5,725,0,3401,138,0,3.141160294150275,3.2948903755494903,3.4233578159926537,9.124899203675447
hsa-mir-4697,,0,2,0,4697,45.1562962962963,11995.6,11,2011,0.0,282,0,4170,116,0,6.949829098599026,1.3651468863107994,1.5916611562854066,13.124899203675447
hsa-mir-4698,"Liver Neoplasms|Carcinoma, Hepatocellular|Glioblastoma|Brain Neoplasms",4,5,0,4698,0.022962962962963,0.8,2,2011,1.0,402,0,354,638,0,3.2368258919259,2.1543454133373645,2.316472845442813,9.124899203675447
hsa-mir-4699,,0,1,0,4699,0.351851851851852,92.3,3,2011,0.0,236,0,1120,596,0,6.854163500823402,-0.7672403914098976,-0.6930233563871023,13.124899203675447
hsa-mir-4701,"Colorectal Neoplasms|Leukemia, Myelogenous, Chronic, BCR-ABL Positive",2,10,0,4701,0.616296296296296,87.0,5,2011,1.0,614,0,2726,156,0,5.7151538808040225,4.345192011733866,4.5686083696916775,11.124899203675447
hsa-mir-4707,,0,8,0,4707,35.1077777777778,9013.9,11,2011,0.0,208,0,2260,10,0,7.523822685252774,0.8849669536529401,0.9508356866679709,13.124899203675447
hsa-mir-4709,Adenocarcinoma|Neoplasm Invasiveness|Kidney Diseases|Colonic Neoplasms|Breast Neoplasms|Carcinogenesis,6,12,0,4709,0.878148148148148,92.3,10,2011,0.5,309,0,1560,234,0,1.9064850763552714,1.7310297008474071,1.9174193371630044,7.124899203675447
hsa-mir-203b,"Esophageal Squamous Cell Carcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Lymphatic Metastasis",4,17,32,203,81.522962962963,8203.4,15,2011,0.75,269,0,1677,153,0,4.384813065233395,4.5690964984407305,5.0700950319456055,9.124899203675447
hsa-mir-4710,,0,5,0,4710,0.165925925925926,17.4,4,2011,0.0,202,0,1203,69,0,7.2368258919259,0.4504178370846758,0.3733185261586707,13.124899203675447
hsa-mir-4712,"Vulvar Neoplasms|Carcinoma, Squamous Cell",2,3,0,4712,0.0318518518518519,1.1,4,2011,1.0,208,0,1761,136,0,5.045494696374651,3.44075013587157,3.5922114326115238,11.124899203675447
hsa-mir-4713,,0,1,0,4713,0.302592592592593,47.5,4,2011,0.0,298,0,3143,182,0,6.854163500823402,0.9322748367277381,1.038576249393723,13.124899203675447
hsa-mir-4715,Lung Neoplasms|Neoplasm Metastasis,2,3,0,4715,0.0955555555555556,24.3,4,2011,0.5,180,0,1902,102,0,5.045494696374651,2.0335829749587395,2.1102743526648755,11.124899203675447
hsa-mir-3529,,0,1,2,3529,0.0288888888888889,2.8,6,2011,0.0,296,0,1694,557,0,6.854163500823402,0.04112957881966134,0.22100206493380356,13.124899203675447
hsa-mir-4717,Lymphoma,1,11,0,4717,0.984074074074074,142.6,8,2011,1.0,230,0,2379,173,0,6.810819478579647,3.514374837509356,3.833621879991168,12.124899203675447
hsa-mir-4718,,0,1,0,4718,0.0014814814814814,0.1,2,2011,0.0,37,0,1010,103,0,6.854163500823402,0.06643588696889581,-0.026380663328224252,13.124899203675447
hsa-mir-4719,Neoplasm Invasiveness|Breast Neoplasms,2,2,0,4719,0.114814814814815,6.9,4,2011,0.5,235,0,495,527,0,4.949829098599026,0.6656694902514225,0.7483022728536275,11.124899203675447
hsa-mir-4720,Stomach Neoplasms,1,1,0,4720,0.0048148148148148,0.4,3,2011,1.0,162,0,1637,177,0,5.854163500823402,3.2407990283241594,3.38226214519105,12.124899203675447
hsa-mir-4721,"Neoplasm Recurrence, Local|Nasopharyngeal Neoplasms",2,2,0,4721,0.0,0.0,0,2011,0.5,96,0,1802,58,0,4.949829098599026,2.030993039926965,2.0580540454474003,11.124899203675447
hsa-mir-4722,,0,2,0,4722,0.0355555555555556,2.1,5,2011,0.0,1426,0,3883,208,0,6.949829098599026,2.928004304245724,2.867030209130669,13.124899203675447
hsa-mir-4723,Prostatic Neoplasms|Carcinogenesis,2,6,0,4723,0.323333333333333,47.5,6,2011,0.5,663,0,5540,259,0,5.332491489701525,3.5337290517134985,3.9609066536881685,11.124899203675447
hsa-mir-451b,,0,3,22,451,28943.4192592593,828692.3,15,2011,0.0,245,0,910,168,0,7.045494696374651,9.56649384192924,7.187490847082145,13.124899203675447
hsa-mir-4725,Glioblastoma|Neoplasm Invasiveness,2,1,0,4725,0.596296296296296,47.5,6,2011,0.5,447,0,4123,293,0,4.854163500823402,2.660427071801214,2.97129062502549,11.124899203675447
hsa-mir-4728,"Breast Neoplasms|Carcinogenesis|Colorectal Neoplasms|Colitis, Ulcerative",4,16,0,4728,48.1188888888889,11995.6,12,2011,0.5,1235,0,5271,675,1,4.28914746745777,5.31068060118181,5.711359184934102,9.124899203675447
hsa-mir-4729,,0,1,0,4729,0.0096296296296296,0.3,4,2011,0.0,197,0,477,709,0,6.854163500823402,-1.32992435458272,-1.2586303278408264,13.124899203675447
hsa-mir-4730,Liver Neoplasms,1,1,0,4730,0.0562962962962963,3.6,3,2011,1.0,23,0,687,5,0,5.854163500823402,3.1302120026564406,3.1417277139749613,12.124899203675447
hsa-mir-4731,Stomach Neoplasms|Glioblastoma|Skin Neoplasms|Neoplasm Invasiveness|Brain Neoplasms|Melanoma,6,13,0,4731,0.377407407407407,47.5,9,2011,0.666666666666667,621,0,3636,449,0,2.0021506741308954,2.8659561063485586,3.295891747210863,7.124899203675447
hsa-mir-4732,"Breast Neoplasms|Lung Neoplasms|Carcinoma, Non-Small-Cell Lung|Lymphatic Metastasis",4,23,0,4732,41.3222222222222,2892.3,9,2011,0.75,235,0,1314,106,0,4.958806651887141,2.6133372731561373,2.853319937410289,9.124899203675447
hsa-mir-4733,Gallbladder Neoplasms,1,1,0,4733,0.0362962962962963,2.9,7,2011,1.0,301,0,2252,152,0,5.854163500823402,3.650321467052527,3.843898438344771,12.124899203675447
hsa-mir-4734,,0,1,0,4734,0.788148148148148,72.6,9,2011,0.0,32,0,639,4,0,6.854163500823402,0.06653959602993623,-0.04218489925516488,13.124899203675447
hsa-mir-4735,Intracranial Aneurysm,1,5,0,4735,0.0118518518518519,1.2,6,2011,0.0,405,0,1444,286,0,6.2368258919259,0.29346674554750146,0.2937471206819884,12.124899203675447
hsa-mir-4736,,0,3,0,4736,0.0111111111111111,0.6,1,2011,0.0,215,0,1814,104,0,7.045494696374651,0.6118565259962963,0.5638993066363749,13.124899203675447
hsa-mir-3064,"Liver Neoplasms|Stomach Neoplasms|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Carcinoma, Hepatocellular|Neoplasms, Experimental|Ovarian Neoplasms",7,12,5,3064,4.58666666666667,427.8,12,2011,0.857142857142857,207,0,3243,288,0,0.9064850763552714,3.6753454364684894,4.2250584103154045,6.124899203675447
hsa-mir-4739,Stomach Neoplasms|Osteoporosis|Prostatic Neoplasms|Neoplasm Invasiveness|Carcinogenesis,5,16,0,4739,0.0518518518518519,1.4,5,2011,0.4,412,0,3000,123,0,3.28914746745777,2.378888571061528,2.6122381838027473,8.124899203675447
hsa-mir-4741,,0,6,0,4741,1.35703703703704,47.5,12,2011,0.0,155,0,1476,40,0,7.332491489701525,0.3893292203083696,0.41395029388014615,13.124899203675447
hsa-mir-4742,"Stomach Neoplasms|Neoplasm Invasiveness|Lung Neoplasms|Carcinoma, Non-Small-Cell Lung",4,4,2,4742,2.18814814814815,145.3,11,2011,0.75,429,0,2161,353,0,3.141160294150275,2.5461933593140444,2.7974135194378045,9.124899203675447
hsa-mir-4744,Glioma,1,2,0,4744,0.0133333333333333,0.5,3,2011,0.0,104,0,512,155,0,5.949829098599026,-0.12857342163971616,-0.25115100528718626,12.124899203675447
hsa-mir-4746,Colorectal Neoplasms,1,1,0,4746,3.77481481481481,142.6,10,2011,1.0,100,0,1298,5,0,5.854163500823402,3.3295661783078945,3.4424248139543256,12.124899203675447
hsa-mir-4749,Glioblastoma,1,2,0,4749,0.256666666666667,23.6,9,2011,1.0,212,0,3305,49,0,5.949829098599026,4.038785470791267,4.342162933027324,12.124899203675447
hsa-mir-4751,,0,2,0,4751,0.0118518518518519,0.5,4,2011,0.0,64,0,1178,27,0,6.949829098599026,0.3004824141315728,0.21164797054941756,13.124899203675447
hsa-mir-371b,"Hypertension, Pulmonary|Neoplasm Invasiveness|Triple Negative Breast Neoplasms|Colonic Neoplasms|Lung Neoplasms|Colorectal Neoplasms|Carcinoma, Non-Small-Cell Lung",7,14,33,371,9.64259259259259,1164.4,14,2011,0.714285714285714,518,0,1701,1019,1,1.0978162719065203,4.62110679026636,5.250382813957481,6.124899203675447
hsa-mir-4754,,0,2,0,4754,0.0681481481481481,1.5,8,2011,0.0,9,0,422,2,0,6.949829098599026,-0.026292611631707496,-0.15330975365985242,13.124899203675447
hsa-mir-4755,,0,5,0,4755,1.16,174.0,12,2011,0.0,706,0,4350,453,0,7.2368258919259,1.179072112004604,1.5134929224225666,13.124899203675447
hsa-mir-499b,Urinary Bladder Neoplasms|Uterine Cervical Neoplasms,2,6,0,499,7.42518518518519,812.1,15,2011,1.0,188,0,1708,227,0,5.332491489701525,4.739067952677265,5.222810311687524,11.124899203675447
hsa-mir-4756,Triple Negative Breast Neoplasms,1,7,0,4756,0.186296296296296,47.5,3,2011,1.0,622,0,3237,223,0,6.428157087477149,4.362820633308434,4.618636642900856,12.124899203675447
hsa-mir-4758,,0,2,0,4758,0.992962962962963,138.5,9,2011,0.0,175,0,2152,78,0,6.949829098599026,0.5794921496982508,0.6236023291622123,13.124899203675447
